AltitudeVariation,VehicleSpeedInstantaneous,VehicleSpeedAverage,VehicleSpeedVariance,VehicleSpeedVariation,LongitudinalAcceleration,EngineLoad,EngineCoolantTemperature,ManifoldAbsolutePressure,EngineRPM,MassAirFlow,IntakeAirTemperature,VerticalAcceleration,FuelConsumptionAverage,roadSurface,traffic,drivingStyle
-2.800003052,53.81801987,85.97372036,292.9532918,1.57625962,0.469,35.29411697,84,132,2325,19.23999977,20,-0.441,8.980696678,SmoothCondition,LowCongestionCondition,AggressiveStyle
-2.1999512,114.6166153,115.5398542,18.41694525,0.225174,0.375,45.09804153,82,144,2296,25.43000031,17,-0.3359,9.662167549,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.69995118,8.331659317,15.94274356,61.51552476,-5.629500393,0.3007,25.49019623,72,100,854,5.989999771,14,0.113,21.23868752,UnevenCondition,NormalCongestionCondition,EvenPaceStyle
0.2000122,28.59786034,19.5681414,99.12719239,0.22518158,-0.746,18.03921509,78,110,2062,14.68000031,16,0.676,15.14837551,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.7999878,36.92951965,9.952955647,211.8992889,2.02662277,-1.46,71.76470947,79,156,1845,25.45000076,18,0.891,10.17753792,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.7000122,12.83525944,14.01370159,63.8042854,4.053240779,0.8553,3.137254953,79,114,1214,21.70999908,18,-0.3476,16.59453392,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.10003662,47.5129776,17.14745655,284.80258,0.67554092,-1.43,29.41176605,55,119,2041,17.95999908,20,0.637,22.09631538,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.2000122,45.26117706,17.38764864,146.2655726,2.02661514,-0.6914,68.23529816,81,187,2156,42.97000122,17,0.332,16.80961227,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.09997559,111.0137405,110.8823817,33.21724579,1.5762634,0.395,65.09803772,82,178,2223,39.70000076,17,0.1484,8.868210793,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.29998779,0,8.0164077,98.08986746,0,1.3906,27.05882454,79,103,795,7.920000076,11,-0.4258,21.94188309,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.6000366,61.69932175,20.22116331,653.0589311,2.47698593,-1.0389,55.29411697,78,131,1991,17.47999954,12,0.5664,24.09579468,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.5999756,6.079859734,56.96303164,209.0015875,-3.828059196,2.0699,29.01960754,78,100,866,5.869999886,14,-1.0156,13.20899677,SmoothCondition,NormalCongestionCondition,AggressiveStyle
-0.59997559,38.50577927,8.196551744,158.2976919,0,-0.7617,15.68627453,80,119,1721,11.42000008,16,0.4375,23.00728226,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0,0,9.851624708,53.6910239,0,0.0781,34.90196228,51,99,808,4.900000095,16,0.0703,24.69779587,SmoothCondition,LowCongestionCondition,AggressiveStyle
0,0,16.80968637,118.4627338,0,1.34,41.96078491,73,104,951,11.48999977,31,-0.941,22.12781715,SmoothCondition,LowCongestionCondition,EvenPaceStyle
3.5,67.1036377,30.59820792,537.8003151,0.22518158,-0.5898,40,82,129,2129,21.59000015,17,0.598,22.98757744,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.29998779,36.02880096,13.19179464,216.9518379,0.67554092,-1.24,71.37255096,54,112,1509,18.69000053,20,0.496,22.27737617,SmoothCondition,LowCongestionCondition,AggressiveStyle
0,56.97053528,45.85415297,256.3352529,0.90071488,-0.266,34.11764908,80,112,1839,15.05000019,15,0.258,12.15834332,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.4000244,42.3338356,47.97459722,353.1106302,3.15251541,-0.633,38.03921509,60,135,1890,19.70999908,18,0.0781,13.09176922,UnevenCondition,LowCongestionCondition,AggressiveStyle
0.7000122,84.44249725,84.04092598,96.91570961,-3.15252686,7.6249,0,81,113,1988,23.54999924,17,17.0006,17.95876503,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.5,18.6899395,19.0652395,129.2516748,1.35107994,0.926,52.54901886,81,107,1484,16.46999931,18,0.0898,16.25951004,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.0999756,106.0597763,109.6251275,14.2649999,1.5762558,0.082,53.33333588,81,157,2133,28.07999992,21,0.2031,8.899422646,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.800003052,107.4108582,113.5657767,18.60939499,-2.0266189,0.395,0,86,117,2147,22.75,19,-0.039,11.27931595,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.7999878,28.14749908,58.82827263,88.22611332,-7.88130188,1.6051,20,78,101,1048,5.980000019,15,-0.7851,13.09142399,SmoothCondition,NormalCongestionCondition,EvenPaceStyle
-2.800003052,40.75757599,20.93048015,212.7700991,-0.45036316,-1.14,33.72549057,83,108,1730,10.68999958,22,0.875,16.87642288,SmoothCondition,LowCongestionCondition,AggressiveStyle
0.79998779,30.39929962,14.57665157,113.7892593,0.45036125,-0.539,24.31372643,66,113,2181,16.80999947,21,0.633,18.57066727,UnevenCondition,LowCongestionCondition,EvenPaceStyle
-2,2.70216012,10.68103772,90.24533154,-6.305040121,0.6483,24.70588303,82,101,850,4.53000021,17,0.0508,18.3093605,SmoothCondition,LowCongestionCondition,AggressiveStyle
-4.6000366,52.6921196,66.61574859,452.3204281,-1.35107803,0.1133,18.4313736,80,121,2299,23.80999947,13,0.348,11.10762405,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.10003662,40.08203888,24.06423575,412.9438443,0,-0.5039,0,82,108,1271,13.47999954,11,0.4375,19.2108326,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.800003052,34.22735977,73.62635256,71.99905625,-11.70936203,1.43,20,82,101,903,7.550000191,13,-0.84,12.50881004,SmoothCondition,LowCongestionCondition,AggressiveStyle
0.2999878,0,5.280470862,87.9851464,0,0.4764,26.27450943,80,102,799,7.550000191,10,-0.2851,13.91247559,SmoothCondition,LowCongestionCondition,AggressiveStyle
-1.2000122,40.53239822,21.81994111,98.19213731,2.25180053,0.5117,37.25490189,81,138,1745,24.72999954,11,0.0977,14.8713665,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.800003052,48.41369629,43.34339566,173.1284123,-1.80144119,0.0898,22.74509811,84,123,2049,21.20000076,23,-0.0273,12.54791069,SmoothCondition,LowCongestionCondition,EvenPaceStyle
5.09997559,12.61007977,11.54422762,94.61034558,-1.80144023,6.8609,22.74509811,53,101,920,5.5,17,17.2245,23.72403526,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.2000122,9.007200241,5.753348848,39.05124845,0,-0.1719,30.58823586,68,101,1550,10.98999977,19,0.211,22.22343445,SmoothCondition,NormalCongestionCondition,EvenPaceStyle
1.6999512,55.61945724,51.15714156,25.60996671,-1.57626343,-0.531,0,82,112,1709,18.80999947,17,0.305,10.66142368,SmoothCondition,LowCongestionCondition,EvenPaceStyle
1,38.50577927,25.8056271,138.8214222,-0.45035934,0.1328,0,82,110,1546,16.54000092,10,-0.0898,15.04078388,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.5,13.28561974,27.64084386,538.6176964,3.602879529,-0.941,77.64705658,80,124,1368,13.81000042,22,0.488,15.48905754,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.09997558,29.49857903,13.24058365,147.1107389,-0.45035934,-1.1092,6.274509907,81,109,2052,16.29999924,23,0.5547,17.71525574,SmoothCondition,LowCongestionCondition,AggressiveStyle
-2.800003052,103.1324463,64.1500275,349.5108141,2.2518082,-1.19,77.2549057,86,195,2543,50.38000107,19,0.539,12.93636799,SmoothCondition,LowCongestionCondition,AggressiveStyle
0,0,8.395460645,234.4201416,0,0.207,29.80392265,83,100,802,4.880000114,19,0.0742,16.43746948,SmoothCondition,LowCongestionCondition,EvenPaceStyle
1.20001221,19.5906601,10.31324368,133.8326345,-2.25180053,0.9531,0,80,107,1339,14.53999996,14,-0.25,21.55793953,SmoothCondition,LowCongestionCondition,EvenPaceStyle
1,82.4158783,48.39118038,706.186644,-0.22517395,6.5923,42.35294342,82,152,2005,28.82999992,17,17.687,22.16042137,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.7999878,42.78419876,47.90704377,18.095394,-1.35107803,0.559,17.25490189,79,104,1800,12.52999973,24,-0.25,16.91668129,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2,51.56622314,53.5928381,398.0388849,-0.90071488,-1.1405,18.4313736,62,127,2264,23.22999954,12,0.6172,14.4550724,UnevenCondition,LowCongestionCondition,AggressiveStyle
-0.39996338,0,14.91066848,32.1770008,0,7.1958,58.8235321,70,101,1130,11.03999996,18,16.7922,22.87526703,UnevenCondition,NormalCongestionCondition,EvenPaceStyle
-2.800003052,15.76259995,53.9531264,181.8098185,-2.02662086,1.58,30.98039246,83,104,1146,10.81000042,23,-0.961,13.54429245,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.89996338,14.18633938,15.98027348,375.6078603,-7.20576,0.2304,22.74509811,81,103,901,8.930000305,8,0.082,17.30055618,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.6000366,24.09425926,19.38424441,96.44164949,0.90072059,-0.781,27.45098114,78,107,1771,12.11999989,16,0.668,14.91188717,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.7999878,55.39427567,9.772811699,317.6813506,1.5762558,-1.4686,76.47058868,80,128,1762,13.93000031,13,0.8281,22.88871956,SmoothCondition,LowCongestionCondition,AggressiveStyle
0,0,4.586165878,34.33050284,0,0.3984,26.66666794,81,100,797,4.75,14,0.0391,22.90774727,SmoothCondition,HighCongestionCondition,EvenPaceStyle
-0.2000122,73.85903931,42.18371928,875.20101,1.12589264,-0.2344,29.80392265,82,142,2327,37.91999817,11,0.3594,18.85638046,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.0999756,51.11585999,61.77813085,20.95932847,-1.57625961,1.0268,0,78,109,1317,18.19000053,12,-0.3359,13.54076862,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.40002441,45.26117706,45.00972754,74.91960299,0.45035553,-0.3906,23.13725471,80,120,1921,22.45999908,11,0.0898,18.25380135,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.800003052,25.22015953,48.26357799,220.5036052,0,0.769,0,80,112,1679,16.86000061,20,-0.394,8.20925045,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.4000244,27.47196007,11.06384387,277.62234,6.07986069,-1.09,3.137254953,78,150,1457,38.31000137,20,0.605,10.10159397,SmoothCondition,LowCongestionCondition,AggressiveStyle
0.69995118,13.51079941,10.6284956,30.05028424,-1.12590027,6.7793,29.41176605,66,101,1100,6.570000172,16,17.5176,21.45698166,SmoothCondition,HighCongestionCondition,AggressiveStyle
-2.60003662,64.401474,91.31048717,230.0790521,2.02661133,1.0155,33.72549057,79,180,2057,34.02999878,21,-0.1133,7.366280079,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.800003052,58.54679871,92.89049963,133.7857014,-4.27841949,0.707,19.6078434,84,101,904,5.989999771,14,-0.672,9.025810242,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.6000366,58.99715805,35.84865477,253.3424532,1.80143738,0.172,30.98039246,70,129,2533,21.73999977,25,-0.1094,17.04104996,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.2000122,52.6921196,30.24917909,366.5713656,-3.15251922,-0.5742,15.29411793,50,106,1609,12.98999977,15,0.6327,20.84109497,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.40002441,26.57123947,18.57359655,118.2369944,-0.45035935,0.906,14.50980377,82,108,1902,12.64999962,17,-0.1484,16.22820091,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.2000122,43.23456192,14.05498476,228.9167484,3.6028862,-1.68,37.25490189,81,154,2000,29.38999939,18,0.777,13.00499821,SmoothCondition,LowCongestionCondition,AggressiveStyle
0.5,0,51.92650582,500.5255534,0,2.2496,31.76470566,78,100,803,4.659999847,15,-1.039,13.20899677,SmoothCondition,NormalCongestionCondition,AggressiveStyle
-2.800003052,69.13024902,75.14256439,39.22978915,0.45035553,0.426,61.56863022,82,177,2242,34.77999878,22,-0.0977,12.1287632,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.5,26.79641914,40.10080393,189.7974687,5.17913818,-0.0156,44.31372452,53,145,2219,34.22000122,20,0.176,16.23243141,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.20001221,18.46475983,23.76024237,194.1138417,-2.25180053,0.0274,0,82,104,946,5.690000057,16,0.0859,14.72660446,SmoothCondition,LowCongestionCondition,AggressiveStyle
-1.7000122,67.7791748,38.03212427,249.2080076,3.3777008,-0.9414,28.23529434,82,167,2144,32.97000122,30,0.5898,16.79890823,SmoothCondition,LowCongestionCondition,EvenPaceStyle
2,40.30722046,47.4266599,42.06553385,-1.5762558,-0.1172,0,53,101,1212,12.63000011,14,0.0703,16.45831871,SmoothCondition,LowCongestionCondition,EvenPaceStyle
6.9000244,105.8346024,105.5643808,19.66328242,-0.9007186,-0.199,67.84313965,86,189,2127,49.86999893,20,0.203,10.48859978,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.800003052,51.34103775,56.34003398,74.36562333,0.22517776,0.477,10.98039246,81,102,1599,14.53999996,17,-0.211,8.057753563,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-5.2999878,117.9943161,116.4893634,35.06192052,-1.3510818,0.754,0,82,116,2333,23.01000023,17,-0.582,10.57269859,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.5,111.2389145,108.7394197,18.10582774,-0.9007263,7.5822,0,84,136,2210,18.62000084,15,17.4037,11.30280018,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.7999878,21.61728096,4.923935973,65.9375514,0.9007206,-0.6797,21.56862831,79,105,1490,10.89000034,19,0.4961,24.70792961,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0,17.33885956,26.17717432,122.3968371,-1.35107994,0.1211,14.11764717,49,99,1233,8.369999886,15,-0.043,23.25227737,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.09997559,27.02159882,45.00222213,544.0994806,2.92733956,0.121,23.13725471,81,114,2111,16.18000031,18,0.0742,8.954053879,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-5.5,83.31659698,62.79519475,171.9991013,1.57625579,-0.277,56.07843399,81,180,2069,37.43999863,23,-0.2109,13.15342712,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-4.09997558,98.17847443,117.8554549,36.96227633,-0.90071869,1.36,0,82,110,1972,24.36000061,18,-0.328,7.903310299,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.5,14.41152,11.63429968,172.5168094,2.47698021,0.3671,58.8235321,80,105,1137,12.77000046,11,0.4101,18.93055153,SmoothCondition,LowCongestionCondition,AggressiveStyle
1.09997559,15.53741932,4.526117873,34.90242113,2.47697926,-0.3007,14.11764717,67,105,1162,17.17000008,21,0.418,20.73140717,SmoothCondition,NormalCongestionCondition,EvenPaceStyle
0,0,14.40401336,120.877957,0,0.148,33.33333206,44,99,841,5.789999962,18,-0.25,25.74895668,SmoothCondition,LowCongestionCondition,EvenPaceStyle
6.3999634,101.5561752,106.123578,14.39722995,-2.0266266,-0.0234,61.17647171,86,160,2035,37.97000122,18,0.207,10.47449589,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0,0,12.89155471,90.07045439,0,0.7109,29.01960754,80,102,804,5.860000134,13,-0.2852,25.66686249,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-3.29998779,104.7087021,106.7278121,22.2263767,0.2251816,-0.0078,84.70588684,82,175,2121,37.95999908,20,0.7695,7.698386192,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.7999878,11.48418045,21.3470633,213.1402998,-0.22517872,-0.273,21.17647171,61,101,1534,9.289999962,20,0.262,18.34984207,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.800003052,32.65110016,2.428190931,52.9475663,3.37770081,-0.633,0.784313738,79,117,1423,9.289999962,30,0.387,22.02895737,SmoothCondition,LowCongestionCondition,AggressiveStyle
-6.3999634,123.3986435,116.436821,32.64141553,0.2251968,0.551,41.17647171,83,113,2449,20.22999954,18,-0.152,9.228582382,SmoothCondition,LowCongestionCondition,EvenPaceStyle
2,68.00435638,30.94348423,454.3402709,0.22518158,-0.418,34.90196228,84,126,2135,20.45999908,15,0.2109,16.33978081,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0,0,1.876499928,15.64954202,0,-0.0195,30.58823586,80,100,798,4.760000229,15,0.2227,22.90774727,SmoothCondition,HighCongestionCondition,EvenPaceStyle
-2.800003052,66.42809296,56.91048997,73.920559,-1.12590027,0,16.07843208,83,108,2073,14.42000008,18,-0.0312,8.489853859,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0,0,38.31437619,345.3060477,0,0.906,27.84313774,64,99,797,6.03000021,14,-0.309,11.95576477,SmoothCondition,LowCongestionCondition,AggressiveStyle
0,0,3.46401885,41.53097241,0,-0.168,29.01960754,80,100,802,4.78000021,20,0.0938,19.06616211,SmoothCondition,HighCongestionCondition,EvenPaceStyle
-1.8000488,26.79641914,19.20785348,94.9273596,0.67553901,-1.17,8.627450943,76,106,1959,12.98999977,17,0.461,15.04877758,SmoothCondition,LowCongestionCondition,AggressiveStyle
-1.29998779,15.08705902,23.03591338,46.71194213,-2.92734146,0.992,23.13725471,82,102,881,4.679999828,15,-0.2578,17.49698257,SmoothCondition,LowCongestionCondition,AggressiveStyle
-1.40002442,4.728779793,15.26720352,62.56230228,-0.675540447,0.7031,41.96078491,81,102,824,7.670000076,12,-0.2227,23.20749474,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.29998779,21.84246063,12.36988771,113.4575207,-2.70215798,-0.5936,0,81,108,1452,15.05000019,23,0.3789,17.9131031,SmoothCondition,LowCongestionCondition,AggressiveStyle
0.6999512,27.47196007,27.15670714,39.80543917,1.12590027,-0.32,15.68627453,74,105,1850,12.60999966,16,0.582,13.7843008,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.2000122,56.97053528,62.36735274,270.5295288,-0.45036316,-0.0547,48.62745285,78,134,1856,27.62999916,11,-0.0391,17.52801132,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0,0,19.71075524,252.3672808,0,0.879,34.50980377,82,100,799,4.900000095,18,-0.34,15.2137413,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.0999756,0,36.47915894,524.7438063,0,1.3201,24.70588303,81,101,800,7.460000038,11,-0.5,19.82692528,SmoothCondition,HighCongestionCondition,EvenPaceStyle
-0.2000122,112.8151779,116.4968695,19.41237422,1.1259003,0.367,59.2156868,82,160,2253,31.73999977,18,-0.5859,9.987345695,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-6.19995118,101.1058121,116.7896027,53.67418206,2.47697451,1.19,56.07843399,82,166,2064,30.60000038,18,-0.273,7.926562786,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-4,75.66047668,46.67981272,299.5923626,0.22517395,-0.9062,30.19607925,81,130,2370,20.47999954,29,0.7304,15.26994705,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.79998779,13.96115971,13.1129816,14.44239549,1.80144024,7.126,21.56862831,68,104,1969,14.23999977,18,17.1972,23.22343636,SmoothCondition,HighCongestionCondition,AggressiveStyle
-0.0999756,17.11367989,50.98825601,425.2918473,-2.25180053,1.4719,0,79,105,1170,11.85999966,10,-0.6132,13.35793877,SmoothCondition,LowCongestionCondition,AggressiveStyle
-2.20001221,55.84463882,58.16023922,8.609866821,-0.45035935,0.7226,8.627450943,80,115,1768,18.69000053,10,-0.2148,15.41612911,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.800003052,48.63887787,26.03080686,327.4598725,0,-0.207,34.11764908,84,122,2134,16.11000061,24,0.266,16.36914063,SmoothCondition,LowCongestionCondition,EvenPaceStyle
2.4000244,108.3115768,102.092857,19.80474101,0.6755371,-0.5859,63.13725662,84,164,2185,35.34999847,13,-0.0078,10.69613266,SmoothCondition,LowCongestionCondition,EvenPaceStyle
1,0,19.90966411,236.6584208,0,0.2148,23.92156982,58,99,1034,11.06000042,16,0.16,21.83045578,SmoothCondition,LowCongestionCondition,EvenPaceStyle
10,70.70652008,52.44066677,449.1197594,0.67554474,-0.3164,32.54901886,84,131,2231,26.11000061,17,0.566,19.39996719,SmoothCondition,LowCongestionCondition,EvenPaceStyle
1,0.67554003,17.23752831,282.6653486,-2.702159822,0.711,29.80392265,49,99,813,5.28000021,17,-0.43,22.23052788,SmoothCondition,LowCongestionCondition,AggressiveStyle
-1.7999878,70.25614929,22.85201596,737.4229003,0.67552948,-1.01,34.11764908,83,122,2228,21.15999985,16,0.812,9.950712204,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.5999756,52.01657867,50.6504865,13.91556933,0.67554092,-0.641,25.49019623,80,107,1647,10.44999981,15,0.602,9.854963303,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0,44.36046219,23.79026622,220.3732622,1.12590027,-0.3398,2.745098114,80,115,1763,17.95999908,11,0.1445,16.28782654,SmoothCondition,LowCongestionCondition,AggressiveStyle
0,0,8.267858744,222.1166306,0,0.0625,29.80392265,63,99,804,4.949999809,16,0.113,19.97176933,SmoothCondition,NormalCongestionCondition,EvenPaceStyle
-0.6000366,39.18132019,30.23041425,85.14939381,0.22518158,-0.617,5.882352829,72,102,1651,10.75,16,0.441,11.85923767,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.7000122,54.04319763,33.72820984,455.3213968,1.35107803,0.695,5.09803915,78,122,2320,24.70999908,26,-0.391,18.1489296,SmoothCondition,LowCongestionCondition,EvenPaceStyle
1.6999512,97.27775574,105.4255192,32.36848995,-0.45036316,0.0703,72.15686035,83,185,1953,35.24000168,18,0.262,12.0243206,SmoothCondition,LowCongestionCondition,EvenPaceStyle
2.10003662,60.12305832,22.68313123,130.8505471,5.85467911,-1.47,73.72549438,72,181,2717,43.74000168,21,0.719,19.31448364,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.9000244,37.379879,4.73628579,104.3031031,1.12590027,-1.2576,72.94117737,75,145,1847,24.27000046,13,0.6953,23.46591568,SmoothCondition,LowCongestionCondition,AggressiveStyle
0,0,0.202661999,1.651297855,0,0.1797,29.41176605,82,100,800,4.78000021,19,0.1094,16.43746948,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.59997558,14.18633938,18.60737366,152.3724263,4.05323982,0.9607,78.8235321,80,117,1131,12.52999973,13,-0.168,22.36684227,SmoothCondition,LowCongestionCondition,AggressiveStyle
-2.5,51.11585999,51.35605043,11.49027521,-1.35107803,-0.461,0,80,107,1599,11.27000046,15,0.406,9.608115196,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.800003052,55.61945724,51.12336426,127.1122285,-0.90071869,0.18,21.96078491,85,111,1758,14.25,24,-0.105,15.28006649,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.2000122,31.07483864,49.0554616,19.67535788,-4.72878456,0.504,9.019607544,79,103,879,6.010000229,15,-0.0976,9.577885628,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.09997559,0,35.38703597,365.6142364,0,1.46,26.66666794,80,101,807,5.050000191,14,-0.414,9.809576988,SmoothCondition,LowCongestionCondition,AggressiveStyle
-1.8999634,18.6899395,36.08134085,212.8336061,-2.02662086,-0.1719,25.88235283,68,105,1351,15.22999954,12,0.2773,13.99666691,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.6999512,37.83023834,19.80458054,483.1518521,2.70216369,-1.64,49.80392075,65,131,1745,24.65999985,19,0.625,12.18842411,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.7999878,110.3381958,114.6128638,39.63061148,-0.4503555,-0.0234,41.5686264,82,152,2216,33.20000076,21,0.2461,10.26419544,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.60003662,117.5439606,110.9536884,34.20141422,0.4503632,0.316,60.7843132,84,153,2335,29.65999985,17,-0.0156,8.612658501,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.800003052,29.94893837,8.170280821,95.43062395,5.17914009,-0.527,46.66666794,83,153,2417,26.59000015,28,0.41,18.04924393,SmoothCondition,LowCongestionCondition,AggressiveStyle
-0.1000366,0,38.53205019,331.1861655,0,0.949,28.62745094,64,99,803,4.989999771,14,-0.297,11.95576477,SmoothCondition,LowCongestionCondition,AggressiveStyle
1.69995118,46.61225891,16.55823536,265.753676,0.90071869,6.8417,45.49019623,61,117,2012,28.95999908,18,17.2786,21.0633564,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0,0,23.29111728,193.1579421,0,0.637,25.49019623,60,100,993,7.460000038,18,-0.281,18.44410324,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.5,9.232379913,15.52616052,56.5714708,2.92734003,0.5429,34.11764908,81,106,1415,15.84000015,14,-0.2422,23.46838188,SmoothCondition,LowCongestionCondition,AggressiveStyle
-2.800003052,20.26619911,14.43779068,218.0687478,2.70216179,0.492,58.03921509,82,131,1772,18.82999992,26,-0.281,20.04628754,SmoothCondition,LowCongestionCondition,AggressiveStyle
-1.0999756,62.60003281,60.65598342,23.82661229,0.22517014,0.3633,0.784313738,82,115,1951,21.97999954,12,-0.2656,15.1399765,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0,0,13.24433671,135.3240667,0,0.3477,25.09803963,80,102,796,7.670000076,11,0.0781,19.7749691,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.69995118,13.96115971,17.53776838,31.88823412,-2.25179958,-0.141,22.35294151,79,101,936,5.670000076,20,0.0859,19.91388512,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-0.29998779,45.9367218,38.50577955,76.79471126,0,-0.1914,25.09803963,80,131,2034,24.23999977,12,0.3672,18.69389534,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.60003662,26.57123947,13.99118379,227.1500741,4.72877884,-0.785,45.09804153,81,167,2362,32.79000092,20,0.402,12.76070023,SmoothCondition,LowCongestionCondition,AggressiveStyle
-2.800003052,103.1324463,113.2655369,20.70352092,-1.3510742,0.41,30.98039246,85,122,2078,17.37999916,18,-0.0624,10.82127094,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.2000122,28.59786034,39.03495222,287.1488083,-0.90071869,0.0781,0,78,116,1893,19.79999924,12,0.1797,16.11223793,SmoothCondition,LowCongestionCondition,AggressiveStyle
-2.800003052,15.08705902,0.386558978,4.819808331,6.980579375,-0.281,15.29411793,79,111,1153,21.76000023,29,0.215,22.00825119,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-2.3999634,112.1396408,70.30119305,448.9732075,0,-0.5742,65.49019623,83,147,2072,21.78000069,21,0.6992,12.75304985,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0,0,5.08906788,47.59525748,0,-0.1562,38.4313736,80,101,907,9.420000076,12,0.2695,19.97767448,SmoothCondition,LowCongestionCondition,EvenPaceStyle
-1.0999756,18.23958015,56.50516561,144.5153886,-2.92733765,1.11,24.31372643,60,99,1103,9.680000305,15,-0.371,13.1876955,UnevenCondition,LowCongestionCondition,EvenPaceStyle
2.09997559,24.09425926,23.83905562,196.0526628,-4.05323982,1.0272,19.6078434,80,106,1134,11.30000019,9,-0.2539,21.83027458,SmoothCondition,LowCongestionCondition,EvenPaceStyle
0.2999878,33.1014595,46.65729497,57.05167137,2.70215988,-0.0937,76.86274719,53,113,1464,18.69000053,14,0.1172,16.20724487,SmoothCondition,LowCongestionCondition,EvenPaceStyle
